id,created_at,user_name,user_location,full_text,user_followers_count,retweet_count,Candidat,sentiment
1471798821084704774,Fri Dec 17 11:05:58 +0000 2021,Elias83,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,64,149,Jean-luc M̩lenchon,0.0
1471797448041545730,Fri Dec 17 11:00:30 +0000 2021,Landry Ngang,SaintDenis France,"debosolau Le seul sondage qui la test la place  2 A voir la semaine prochaine

La majorit des sondages placent Mlenchon entre 1113 On verra qui arrive  lancer une dynamique  partir de mijanvier cest a le plus important httpstcoXWTB5yg949",5938,0,Jean-luc M̩lenchon,0.10500000000000001
1471802054993752074,Fri Dec 17 11:18:49 +0000 2021,Florence Flo,Paris France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1347,91,Jean-luc M̩lenchon,0.0
1471804206642257926,Fri Dec 17 11:27:22 +0000 2021,Corinne ,Europe,julienbahloul Je ne comprends pas cette obsession de runir la gauche La gauche sociale dmocrate nest pas la gauche des insoumis Lide que tous ces candidats sont interchangeables est ridicule Dans un 2eme tour je serai ok pour voter Jadot ou Taubira mais pas Melenchon,1176,0,Jean-luc M̩lenchon,-0.12666666666666668
1471802741924286466,Fri Dec 17 11:21:33 +0000 2021,Yannis de M Renaissance ,Chatelaillonplage ,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,3418,91,Jean-luc M̩lenchon,0.0
1471797295171739656,Fri Dec 17 10:59:54 +0000 2021,AnnCIts like a ball,Europe,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,392,101,Jean-luc M̩lenchon,0.0
1471800597066272771,Fri Dec 17 11:13:01 +0000 2021,La Chamboncel,Paris France,Mlenchon pourquoi pas mais pas sans union,25037,1,Jean-luc M̩lenchon,0.0
1471797590169735176,Fri Dec 17 11:01:04 +0000 2021,OldChris,Infos  httpsmelenchonfr,RT LFIClamart92 Empli  des tranges vibrations que le pass des souffrances fait rsonner dans un coeur contemporain  la leo,2137,7,Jean-luc M̩lenchon,0.135
1471797964607791106,Fri Dec 17 11:02:34 +0000 2021,mog,Lyon Paris,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,78,101,Jean-luc M̩lenchon,0.0
1471796852270022662,Fri Dec 17 10:58:08 +0000 2021,jonquille,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,651,101,Jean-luc M̩lenchon,0.0
1471802824468180993,Fri Dec 17 11:21:52 +0000 2021,La Louve MajoriteSilencieuseVaccineeMacron2022,France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1018,91,Jean-luc M̩lenchon,0.0
1471801658866868225,Fri Dec 17 11:17:14 +0000 2021,canaloblik   Mlenchon 2022,France,RT FIParis5 Les militantes de FIParis5 ont tract cet aprs midi prs de La Sorbonne  Trs bons changes avec les personnes rencont,2471,24,Jean-luc M̩lenchon,0.32499999999999996
1471796852270022662,Fri Dec 17 10:58:08 +0000 2021,jonquille,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,651,90,Jean-luc M̩lenchon,0.0
1471801275947831296,Fri Dec 17 11:15:43 +0000 2021,Naim Hafsaoui,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,142,90,Jean-luc M̩lenchon,0.0
1471802301018947590,Fri Dec 17 11:19:47 +0000 2021,Jolle Burdick ,Gers MidiPyrenes,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,99,90,Jean-luc M̩lenchon,0.0
1471796682576863236,Fri Dec 17 10:57:28 +0000 2021,Logiques,Dunkerque,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,135,144,Jean-luc M̩lenchon,0.0
1471801562209083395,Fri Dec 17 11:16:51 +0000 2021,Roche,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,907,90,Jean-luc M̩lenchon,0.0
1471800323169730560,Fri Dec 17 11:11:56 +0000 2021,Daniell,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,821,90,Jean-luc M̩lenchon,0.0
1471799128363610115,Fri Dec 17 11:07:11 +0000 2021,Houldinger vaccin moderna,Nmes France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1832,90,Jean-luc M̩lenchon,0.0
1471796365579722756,Fri Dec 17 10:56:12 +0000 2021,paulgirollevaccin 3,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,18,144,Jean-luc M̩lenchon,0.0
1471797964607791106,Fri Dec 17 11:02:34 +0000 2021,mog,Lyon Paris,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,78,90,Jean-luc M̩lenchon,0.0
1471803139137417221,Fri Dec 17 11:23:07 +0000 2021,Olivier Prou,Paris  Rennes  Saint Malo,Anne Hidalgo propose aux candidats de la gauche un dbat sur une chane de tlvision Dbattre  la loyal avec celles et ceux qui veulent gouverner ensemble tout comme avec celles et ceux qui ne veulent pas gouverner avec les autres coucou JeanLuc Mlenchon LEXPRESS,6369,1,Jean-luc M̩lenchon,0.015
1471802794076262408,Fri Dec 17 11:21:45 +0000 2021,Martin Duval,Paris  Corsica,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,875,90,Jean-luc M̩lenchon,0.0
1471799443624239107,Fri Dec 17 11:08:26 +0000 2021,Hochon Paul,Lorraine France,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,208,1351,Jean-luc M̩lenchon,0.0
1471799499874054147,Fri Dec 17 11:08:40 +0000 2021,citizencate,Paris 9 France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,2675,90,Jean-luc M̩lenchon,0.0
1471796412555960320,Fri Dec 17 10:56:24 +0000 2021,Mehdi JC MichelBelmajdoub,Maghreb et Afrique de lOuest,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1049,91,Jean-luc M̩lenchon,0.0
1471799480940994566,Fri Dec 17 11:08:35 +0000 2021,Francky,Lyon France,RT ewciktonieja Stanislas Rigault Gnration Z mouche Alexis Corbire porteparole de JeanLuc Mlenchon qui le prenait  partie  ,1676,15,Jean-luc M̩lenchon,0.0
1471798001815404550,Fri Dec 17 11:02:42 +0000 2021,Corinne Ehrenberg,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,232,90,Jean-luc M̩lenchon,0.0
1471797188372185093,Fri Dec 17 10:59:29 +0000 2021,Crackito  ,Le Ghota,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1509,90,Jean-luc M̩lenchon,0.0
1471801887104151554,Fri Dec 17 11:18:09 +0000 2021,Chevrier Jacques,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,118,1351,Jean-luc M̩lenchon,0.0
1471797295171739656,Fri Dec 17 10:59:54 +0000 2021,AnnCIts like a ball,Europe,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,392,90,Jean-luc M̩lenchon,0.0
1471803596656328708,Fri Dec 17 11:24:56 +0000 2021,Marie,Grone Catalogne,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,1057,1351,Jean-luc M̩lenchon,0.0
1471801767054749698,Fri Dec 17 11:17:40 +0000 2021,Serab,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,389,90,Jean-luc M̩lenchon,0.0
1471798847089393670,Fri Dec 17 11:06:04 +0000 2021,ft,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,165,90,Jean-luc M̩lenchon,0.0
1471798900566724612,Fri Dec 17 11:06:17 +0000 2021,Adeline51 AllezVousFaireVacciner  Macron2022,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,3214,90,Jean-luc M̩lenchon,0.0
1471799557533184002,Fri Dec 17 11:08:53 +0000 2021,she534MJ Jaquier, BulletSuisse,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,4156,90,Jean-luc M̩lenchon,0.0
1471800148678393862,Fri Dec 17 11:11:14 +0000 2021,Baby77,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,246,1351,Jean-luc M̩lenchon,0.0
1471797482279649281,Fri Dec 17 11:00:39 +0000 2021,Christoz,France,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,1127,144,Jean-luc M̩lenchon,0.0
1471802066066620420,Fri Dec 17 11:18:51 +0000 2021,helb,nordsud,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,6043,90,Jean-luc M̩lenchon,0.0
1471803648435003392,Fri Dec 17 11:25:09 +0000 2021,Le Monde Politique,,RT lemondefr  LIVE Christiane Taubira  Sandrine Rousseau a galement lanc un message  JeanLuc Mlenchon   Je dis  JeanLuc Mlen,374950,1,Jean-luc M̩lenchon,0.0
1471797147075059719,Fri Dec 17 10:59:19 +0000 2021,hamy andr,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,117,90,Jean-luc M̩lenchon,0.0
1471796749933199365,Fri Dec 17 10:57:44 +0000 2021,esprance131Monique Veilleure, AURA du NORD AU SUD,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1410,91,Jean-luc M̩lenchon,0.0
1471800968367022088,Fri Dec 17 11:14:30 +0000 2021,Half,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,259,90,Jean-luc M̩lenchon,0.0
1471800741765464072,Fri Dec 17 11:13:36 +0000 2021,Isabelle dArlhac,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,405,1351,Jean-luc M̩lenchon,0.0
1471798407706595337,Fri Dec 17 11:04:19 +0000 2021,Bertrand de Jerphanion,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,617,90,Jean-luc M̩lenchon,0.0
1471802059380903937,Fri Dec 17 11:18:50 +0000 2021,maireduposetpat,HautsdeSeine IledeFrance,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,162,90,Jean-luc M̩lenchon,0.0
1471797162426183686,Fri Dec 17 10:59:22 +0000 2021,christine Tregouet P,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,501,90,Jean-luc M̩lenchon,0.0
1471801633864617993,Fri Dec 17 11:17:08 +0000 2021,Jean Piboule,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,196,90,Jean-luc M̩lenchon,0.0
1471800867909246978,Fri Dec 17 11:14:06 +0000 2021,Dominique G   5ansdeplus,Paris France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,590,90,Jean-luc M̩lenchon,0.0
1471802104620662784,Fri Dec 17 11:19:01 +0000 2021,Francis Back,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,9864,90,Jean-luc M̩lenchon,0.0
1471799259259449344,Fri Dec 17 11:07:42 +0000 2021,JJ C,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,6810,144,Jean-luc M̩lenchon,0.0
1471796704076783619,Fri Dec 17 10:57:33 +0000 2021,Unfrancais,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,723,144,Jean-luc M̩lenchon,0.0
1471803606651359233,Fri Dec 17 11:24:59 +0000 2021,Le Monde,Paris, LIVE Christiane Taubira  Sandrine Rousseau a galement lanc un message  JeanLuc Mlenchon   Je dis  JeanLuc Mlenchon  Tu ne peux pas nous laisser seuls face au PS JeanLuc Il y a un moment historique qui est en train de se passer viens et discute avec nous ,9512510,1,Jean-luc M̩lenchon,-0.05
1471795941082550273,Fri Dec 17 10:54:31 +0000 2021,PHORCYS,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,378,1351,Jean-luc M̩lenchon,0.0
1471800947454234624,Fri Dec 17 11:14:25 +0000 2021,Nantet Thierry,Bron France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,449,90,Jean-luc M̩lenchon,0.0
1471796709051273220,Fri Dec 17 10:57:34 +0000 2021,JEANNE,FRANCE,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,6684,144,Jean-luc M̩lenchon,0.0
1471802054993752074,Fri Dec 17 11:18:49 +0000 2021,Florence Flo,Paris France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1347,90,Jean-luc M̩lenchon,0.0
1471802472616402946,Fri Dec 17 11:20:28 +0000 2021,ROUDIER Jordan,IledeFrance France,RT FDesouche Stanislas Rigault Gnration Z mouche Alexis Corbire porteparole de JeanLuc Mlenchon qui le prenait  partie   Re,978,585,Jean-luc M̩lenchon,0.0
1471795795062140931,Fri Dec 17 10:53:56 +0000 2021,Christian PROCHAZKA   Real ,ParisFrance ,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,20,1351,Jean-luc M̩lenchon,0.0
1471801308894085120,Fri Dec 17 11:15:51 +0000 2021,Rui,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,418,90,Jean-luc M̩lenchon,0.0
1471799953697693701,Fri Dec 17 11:10:28 +0000 2021,Mamie Oltne  5 ans de plus avec Emanuel Macron,France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,5888,90,Jean-luc M̩lenchon,0.0
1471796302782648329,Fri Dec 17 10:55:57 +0000 2021,Marcel Valon,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,139,91,Jean-luc M̩lenchon,0.0
1471798826444935174,Fri Dec 17 11:05:59 +0000 2021,FranckyCm Fan de Zemmour MLP Philippot,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,1582,144,Jean-luc M̩lenchon,0.0
1471800618121633796,Fri Dec 17 11:13:06 +0000 2021,Sign Furax,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,1379,1351,Jean-luc M̩lenchon,0.0
1471798660111474688,Fri Dec 17 11:05:19 +0000 2021,Hyahya,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,710,90,Jean-luc M̩lenchon,0.0
1471796661156556801,Fri Dec 17 10:57:23 +0000 2021,DELIVER HOUSE,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,6,144,Jean-luc M̩lenchon,0.0
1471795837902770178,Fri Dec 17 10:54:07 +0000 2021,MORGAN,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,423,91,Jean-luc M̩lenchon,0.0
1471795778679156739,Fri Dec 17 10:53:52 +0000 2021,Seurin Rayane,Lormont France,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,32,144,Jean-luc M̩lenchon,0.0
1471802118990409732,Fri Dec 17 11:19:04 +0000 2021,Pineau Jean Louis,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,128,90,Jean-luc M̩lenchon,0.0
1471803054345306112,Fri Dec 17 11:22:47 +0000 2021,Marie Imamou,Paris  France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,901,90,Jean-luc M̩lenchon,0.0
1471798393760530433,Fri Dec 17 11:04:16 +0000 2021,lerde olivier,Antibes,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1066,90,Jean-luc M̩lenchon,0.0
1471797652933287939,Fri Dec 17 11:01:19 +0000 2021,Exomind,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,149,144,Jean-luc M̩lenchon,0.0
1471802824468180993,Fri Dec 17 11:21:52 +0000 2021,La Louve MajoriteSilencieuseVaccineeMacron2022,France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1019,90,Jean-luc M̩lenchon,0.0
1471799832247476227,Fri Dec 17 11:09:59 +0000 2021,Villepontoux philippe,Aquitaine France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,133,90,Jean-luc M̩lenchon,0.0
1471803472211238923,Fri Dec 17 11:24:27 +0000 2021,Antonin TISON,CHANTILLY CANNES ALGAJOLA ,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,634,90,Jean-luc M̩lenchon,0.0
1471797783287980040,Fri Dec 17 11:01:50 +0000 2021,  ,mon jardin,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,4554,144,Jean-luc M̩lenchon,0.0
1471798835634708480,Fri Dec 17 11:06:01 +0000 2021,Chris jean Le,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,113,1351,Jean-luc M̩lenchon,0.0
1471799737321938949,Fri Dec 17 11:09:36 +0000 2021,Kinorev,France,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,43,1351,Jean-luc M̩lenchon,0.0
1471803572480364548,Fri Dec 17 11:24:51 +0000 2021,54LILLY  LAvenir en Commun,,RT FIParis5 Les militantes de FIParis5 ont tract cet aprs midi prs de La Sorbonne  Trs bons changes avec les personnes rencont,7772,24,Jean-luc M̩lenchon,0.32499999999999996
1471798823223767046,Fri Dec 17 11:05:58 +0000 2021,Oleron,OLERON,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,258,90,Jean-luc M̩lenchon,0.0
1471800597066272771,Fri Dec 17 11:13:01 +0000 2021,La Chamboncel,Paris France,Mlenchon pourquoi pas mais pas sans union,25036,1,Jean-luc M̩lenchon,0.0
1471799616047828992,Fri Dec 17 11:09:07 +0000 2021,jeanmarie H,Occitanie,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,554,90,Jean-luc M̩lenchon,0.0
1471800921189408769,Fri Dec 17 11:14:19 +0000 2021,EddyBZH Macron2022EnsembleCitoyens,Quimper,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,414,90,Jean-luc M̩lenchon,0.0
1471797812782325766,Fri Dec 17 11:01:57 +0000 2021,Guitou 8888 Le Grand Bornand 2021 Biathlon ,GAP HAUTES ALPES ,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,3566,90,Jean-luc M̩lenchon,0.0
1471797279258562567,Fri Dec 17 10:59:50 +0000 2021,Mitch Ragnarson,la grande motte,"RT PapyMuppet Prediction politique
Melenchon daprs vous combien autiendrail  la Presidentielle2022
Merci de Rt",1912,9,Jean-luc M̩lenchon,0.15
1471796264136286209,Fri Dec 17 10:55:48 +0000 2021,MICHAUD,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,56,1351,Jean-luc M̩lenchon,0.0
1471795877786304517,Fri Dec 17 10:54:16 +0000 2021,Garo,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,31,144,Jean-luc M̩lenchon,0.0
1471803425750933507,Fri Dec 17 11:24:16 +0000 2021,Sophie de Ravinel,Paris France,RT OlivierPerou Anne Hidalgo propose aux candidats de la gauche un dbat sur une chane de tlvision Dbattre  la loyal avec cell,33119,1,Jean-luc M̩lenchon,-0.03
1471800676225277952,Fri Dec 17 11:13:20 +0000 2021,Clara Brunie Vaccine,Le Sud tout en bas  droite,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,388,90,Jean-luc M̩lenchon,0.0
1471800012942237703,Fri Dec 17 11:10:42 +0000 2021,BOUZIAT,TOURS,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,369,90,Jean-luc M̩lenchon,0.0
1471798622073327621,Fri Dec 17 11:05:10 +0000 2021,wagner michele,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1186,90,Jean-luc M̩lenchon,0.0
1471798857843589121,Fri Dec 17 11:06:07 +0000 2021,Vasse Nadine,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1235,90,Jean-luc M̩lenchon,0.0
1471803390757945346,Fri Dec 17 11:24:07 +0000 2021,clochette, europe,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,93,90,Jean-luc M̩lenchon,0.0
1471802741924286466,Fri Dec 17 11:21:33 +0000 2021,Yannis de M Renaissance ,Chatelaillonplage ,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,3418,90,Jean-luc M̩lenchon,0.0
1471802099130318858,Fri Dec 17 11:18:59 +0000 2021,elise alienor,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,742,90,Jean-luc M̩lenchon,0.0
1471801440159125504,Fri Dec 17 11:16:22 +0000 2021,francisandre fasolart,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,1459,90,Jean-luc M̩lenchon,0.0
1471801350258368520,Fri Dec 17 11:16:01 +0000 2021,Jos MARIN,france,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,7669,90,Jean-luc M̩lenchon,0.0
1471798652112977921,Fri Dec 17 11:05:18 +0000 2021,Jerome CHARRIER,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,111,144,Jean-luc M̩lenchon,0.0
1471795788623851524,Fri Dec 17 10:53:55 +0000 2021,Villani Charles,LabartheRivire France,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,603,91,Jean-luc M̩lenchon,0.0
1471796162856374272,Fri Dec 17 10:55:24 +0000 2021,Paule,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,90,91,Jean-luc M̩lenchon,0.0
1471797970161045506,Fri Dec 17 11:02:35 +0000 2021,Abou portant07VKParlerAntiPasoingnons,La France nest plus un tat de droitla Rpublique est aboliela Dmocratie est en fuite Soumission commission europenne et juges rouges  Gop,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,1836,144,Jean-luc M̩lenchon,0.0
1471796099774038024,Fri Dec 17 10:55:09 +0000 2021,Ishai,,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,88,144,Jean-luc M̩lenchon,0.0
1471801506190049286,Fri Dec 17 11:16:38 +0000 2021,Mathias Enthoven,Paris,"RT blastfrance Sortie de leuro  quels sont les risques 

En 2017",9100,8,Jean-luc M̩lenchon,0.0
1471797297436676097,Fri Dec 17 10:59:55 +0000 2021,Libration,Paris France,Cette annonce intervient  quatre mois de la prsidentielle et alors que la gauche semble irrmdiablement divise aprs le refus de Yannick Jadot et JeanLuc Mlenchon de participer  une primaire dsormais pousse par Anne Hidalgo Taubira,3281591,0,Jean-luc M̩lenchon,-0.16
1471795786925154310,Fri Dec 17 10:53:54 +0000 2021,Joli Coquelicot,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,70,91,Jean-luc M̩lenchon,0.0
1471796199405637635,Fri Dec 17 10:55:33 +0000 2021,Florent G,BasseNormandie France,RT FDesouche Face  Baba  Stanislas Rigault Gnration Z agress verbalement par Alexis Corbire et Raquel Garrido dans les coulisses,411,144,Jean-luc M̩lenchon,0.0
1471797332387762178,Fri Dec 17 11:00:03 +0000 2021,toto,,RT FrancoisCherix Quand jentends MM Mlenchon ou Zemmour salir leur pays et souhaiter son explosion je pense que des milliers dEurop,158,90,Jean-luc M̩lenchon,0.0
